,idx1,idx2,hori,vert
82,2,328,1.3823579146591107,0.5033999349296282
83,2,337,1.8864707675918237,1.3518717928308215
84,2,341,1.5596979550729069,1.5907089112134236
85,2,376,0.7862282531238582,0.07240602551497796
86,2,440,1.1277653700832706,0.6502136474635482
87,2,465,1.4380858650242188,1.79042649624934
88,2,473,1.1992642832525573,1.158158258873096
89,2,490,1.229479952286835,1.7926011546399314
90,2,495,1.5094537643717247,1.93633566060245
91,2,516,1.4502097598314487,1.5599688636567117
92,2,521,1.8624290415714189,1.9566850238313709
93,2,538,1.260096004033283,0.6804219393341991
94,2,546,0.2950396427585936,0.298319201480379
95,2,554,0.9472287906964159,0.7966607734681856
96,2,559,1.3585375362739907,0.16028785583627542
97,2,570,1.2016684741023829,0.5194488036255025
98,2,579,1.21627599605393,0.9634990011689515
99,2,618,0.2512750849137713,0.568052964509734
100,2,629,0.7501420699974467,1.7556098724894729
101,2,639,0.10502589846913661,0.7388338406442817
102,2,649,0.9698313993908535,0.09779407874757089
103,2,682,1.4683204324256773,0.9946609820888261
104,2,712,1.6230214110006012,0.30993968954639783
105,2,714,1.858346809088509,1.3460480532889414
106,2,739,1.6482017716952841,1.8265576150750567
107,2,803,1.1474588168610307,0.6710456844266482
108,2,810,1.301364696681095,1.2766072202532306
109,2,816,0.5044667416300848,0.5399076257957786
110,2,880,1.4635971475973852,1.166649024462582
111,2,899,1.7204895655781567,0.30443606538647144
112,2,901,1.2122134341540018,0.5577548066062409
113,2,907,1.6343010026739433,1.2012796431591741
114,2,916,1.8786892273621807,0.612696162361688
115,2,923,0.9107070185933983,0.6551259952071996
116,2,932,1.7597088036953052,1.645412334263041
117,2,940,1.9787964287376467,1.2208253966463853
118,2,983,0.7116560079182666,0.9245640944801853
119,3,3,0.0,0.0
120,3,4,1.6284551740021034,0.6454848783048656
121,3,60,0.24645633428751718,1.4728719459865716
122,3,94,0.9165574193145192,1.3694310822972038
123,3,102,1.0075203427904478,0.745978208919456
124,3,131,1.259857714985361,1.0481809973356393
125,3,147,1.4251857127433318,1.4812984204483837
126,3,171,1.121568062023527,1.710618111821408
127,3,204,1.0961938595991503,0.9917637367315801
128,3,212,1.9334091485897735,1.8372986653821282
129,3,227,1.3430085651043346,0.7889714711883753
130,3,233,1.848974463364416,1.8520045794345352
131,3,251,1.3000035811425505,1.0276977733318453
132,3,287,0.31356603856311843,0.06860935881175464
133,3,293,1.8940580101124385,1.0914510068531236
134,3,319,0.8273955944499861,0.8561945077303571
135,3,328,1.4060236216688842,0.6094727527076648
136,3,337,1.7807598120250097,1.457944610608858
137,3,341,1.6660665335036688,1.6967817289914602
138,3,345,1.952544155405355,1.0410271111901348
139,3,376,0.711125409319274,0.0336667922630586
140,3,388,1.9500589255523735,1.0050959793689909
141,3,440,1.1666030666042944,0.7562864652415847
142,3,465,1.3319559744195204,1.8964993140273765
143,3,473,1.0927145423093343,1.2642310766511327
144,3,490,1.2175180580757934,1.6865283368618949
145,3,504,1.9393931866218002,1.0862746892430806
146,3,516,1.5535406017106534,1.666041681434748
147,3,538,1.2876357688856999,0.5743491215561626
148,3,546,0.19538921354723987,0.19224638370234243
149,3,554,1.0150960847166692,0.6905879556901491
150,3,559,1.4146030720308058,0.266360673614312
151,3,570,1.0933115688709294,0.6255216214035391
152,3,579,1.2655154951164609,1.069571818946988
153,3,618,0.353914541333648,0.6741257822877705
154,3,629,0.6471865996773191,1.8616826902675092
155,3,639,0.21291216859611184,0.6327610228662451
156,3,649,1.0428778064107294,0.008278739030465658
157,3,682,1.3735870564092518,1.1007337998668627
158,3,712,1.52399915867949,0.4160125073244344
159,3,714,1.9584965795934288,1.2399752355109048
160,3,739,1.6892746814698123,1.9326304328530932
161,3,756,1.9544675635507303,1.4777922275293023
162,3,803,1.2131685973301685,0.7771185022046848
163,3,810,1.40619077963395,1.170534402475194
164,3,816,0.602907054027126,0.43383480801774205
165,3,880,1.3743589422805584,1.2727218422406186
166,3,899,1.612465906846408,0.410508883164508
167,3,901,1.279535957840846,0.4516819888282043
168,3,907,1.6797893762952192,1.3073524609372107
169,3,916,1.773228115144598,0.7187689801397246
170,3,923,1.0189932085358278,0.7611988129852362
171,3,932,1.841851474494066,1.5393395164850043
172,3,940,1.9125871347530414,1.1147525788683488
173,3,983,0.7410258708079756,1.030636912258222
174,4,4,0.0,0.0
175,4,39,1.1489416364848715,1.8267937343881022
176,4,60,1.803676333242036,0.827387067681706
177,4,67,1.7111298834011295,1.2656720649078526
178,4,72,1.9178797152127023,1.9823963971975245
179,4,77,1.5483658262039766,0.7698713591613596
180,4,87,1.498306140170569,1.5163980432851059
181,4,94,0.8931038827576755,0.7239462039923382
182,4,102,1.9516545011179394,1.3914630872243214
183,4,113,0.927507907521612,1.6498741300130642
184,4,143,1.0944688308194523,1.787238885255101
185,4,147,1.175797619636705,0.8358135421435181
186,4,149,1.67752170402789,1.7837523376086828
187,4,176,1.459415094334275,1.2995146452520603
188,4,227,1.8699277645426062,1.4344563494932407
189,4,233,0.25271315181324433,1.2065197011296696
190,4,245,1.5828899245582366,1.7612678032669937
191,4,287,1.3274364288354328,0.5768755194931109
192,4,292,1.7026620455069084,1.9023176941381716
193,4,293,0.5256553229265656,0.445966128548258
194,4,306,1.5578255928794245,1.6247034304928747
195,4,328,1.6571197088567553,0.036012125597200795
196,4,329,1.2721296935034487,1.4682881315159502
197,4,331,0.6867689380770575,1.7558640223069306
198,4,337,0.7780979099034213,0.8124597323039925
199,4,345,0.7375653397265208,1.6865119894950003
200,4,366,1.0755122155105323,1.5400884259172125
201,4,376,1.7571293560297059,0.611818086041807
202,4,388,0.7286614648383098,1.6505808576738563
203,4,440,1.730399260300571,0.1108015869367191
204,4,465,0.7454073723144592,1.2510144357225108
205,4,473,1.2512042810389414,0.6187461983462672
206,4,495,0.8587135129151489,1.3969236000756209
207,4,504,0.7021515310512779,1.731759567547946
208,4,521,1.7092585288798687,1.417272963304542
209,4,527,0.6478562149460606,1.6216429690171825
210,4,538,1.65520114642524,1.2198339998610281
211,4,540,1.4457629996360708,1.8208809002682282
212,4,546,1.5652668905369416,0.8377312620072079
213,4,561,1.4698422713147872,1.8577125201241942
214,4,570,1.0705304972808338,0.01996325690132653
215,4,581,0.7940924514956206,0.9140096845789886
216,4,586,1.8552771196427853,0.3472610108135814
217,4,618,1.9583944612327795,0.028640903982905003
218,4,620,1.416776346754242,1.459886473832059
219,4,629,1.4058884365228976,1.2161978119626438
220,4,634,1.9886015052054373,1.4072349894244545
221,4,639,1.8066968712405465,1.2782459011711107
222,4,655,1.6201354292121215,1.5271687303124455
223,4,678,1.5568206501787125,0.05175671600664282
224,4,682,0.3445914256450524,0.45524892156199714
225,4,712,0.4040791097613105,0.22947237098043116
226,4,722,1.8914520262321595,1.7054634723467679
227,4,745,1.6060296991479648,1.5203381054461134
228,4,763,1.3841998596754643,0.2629883410278162
229,4,764,0.6472045218811404,1.610245367541098
230,4,779,1.7253861254075333,1.4805247465503089
231,4,783,1.1011395538272546,1.5449154094465265
232,4,790,0.901981655779254,0.1536556966802309
233,4,816,1.9876842834736093,1.0793196863226076
234,4,823,1.7571136892236079,1.8297741656904218
235,4,827,1.071306120938452,1.733009937386687
236,4,843,1.2124095388389466,1.1951307403724678
237,4,849,1.2672290298353555,1.9102922612943003
238,4,865,1.0419168425126812,1.777482529921228
239,4,869,1.1364586523099522,1.2919328459161699
240,4,874,0.6500947773949416,1.3281940016365406
241,4,880,0.2674965509620829,0.627236963935753
242,4,882,1.9864241879376099,1.6444120600494279
243,4,899,0.9516322006520255,0.23497599514035755
244,4,902,1.9714134395149847,1.8358153719737567
245,4,904,0.8404469894297698,1.0920362772373737
246,4,916,0.7579547298776443,0.07328410183485903
247,4,928,1.1768247863451,1.5173410380122259
248,4,951,0.980052817869541,1.5370722987508925
249,4,972,1.7199139377799408,1.4262426603676321
250,5,5,0.0,0.0
251,5,51,1.6314341575238152,1.957693034518312
252,5,71,0.23958958257821725,0.43133317314974556
253,5,117,1.3910517960651794,1.2694544946088935
254,5,173,1.479052197023436,1.9454045547594379
255,5,194,1.2647230669970515,1.0342945227105755
256,5,197,0.40397091614993225,0.5671721701988008
257,5,239,1.1556141451029958,0.8852418873751667
258,5,248,1.2469810499821314,1.785547327896309
259,5,271,1.5627455269105306,0.33031564959200477
260,5,408,1.12975287798195,1.4337035453475073
261,5,432,0.8855184455543704,0.7876506355057845
262,5,435,0.5482633507823059,1.4278779071691625
263,5,455,1.5034832155875275,1.1825947535825854
264,5,460,0.4951860614705076,0.7296505864898755
265,5,479,1.9192906400032943,1.9811182147867838
266,5,491,1.5636706859313652,1.3930086723669775
267,5,498,1.2354942158377908,0.8784933988788889
268,5,517,0.5698941588569514,0.43641965186140624
269,5,526,1.6492422063301209,0.0020601623584625486
270,5,531,1.0518344655447505,1.9321619375049521
271,5,566,1.8911696953444972,0.07390043568537658
272,5,567,1.6682148408755102,0.22071843550069206
273,5,576,0.6031181256106105,0.15432158586435615
274,5,628,1.5979393858685529,1.0590786695838923
275,5,652,0.9249492571680364,1.5157484841107471
276,5,665,1.3722419362109612,0.7152761106664494
277,5,674,1.7970135004881322,1.8806574739765238
278,5,695,0.6041440933488093,1.5896421558907459
279,5,697,1.2798570614098779,0.9593314544769819
280,5,767,1.3873269278525713,0.04961932247118057
281,5,856,1.0965340488375785,1.3974572280546982
282,5,859,0.6433535263507372,1.1810826960366285
283,5,860,1.1163383350594254,1.3105552128562885
284,5,872,1.630638348030476,1.9146776037856088
285,5,945,1.3922360957631572,0.02365967995927349
286,5,954,1.7251251077521468,1.8284705612967846
287,5,964,0.16884480225265674,1.7435632624749997
288,5,969,0.6554561912197406,1.2151548373943368
289,6,6,0.0,0.0
290,6,129,0.3488469001218304,0.2783450375743523
291,6,544,1.0128304233321945,0.15197192521527905
292,6,602,1.858818748026989,1.7202503988492543
293,6,758,0.14927639085592162,0.12232282267267601
294,6,878,0.7837550723363524,0.7977387295612253
295,6,898,0.43554529438877665,0.40035080400584866
296,7,7,0.0,0.0
297,7,64,1.8383928577720787,0.428840079615944
298,7,133,1.3456336867811804,1.0089031030036604
299,7,166,1.617625824026349,0.5389433372999847
300,7,167,1.5163090381844833,0.13899517744497644
301,7,199,0.8130611502310442,0.31273307180387566
302,7,216,1.6852967153002203,0.2907175600291339
303,7,224,1.698993565611035,0.0015548725547341747
304,7,228,1.0848903775915,0.11400773249825578
305,7,266,1.933066447607873,0.4026369390281688
306,7,316,1.484402606580947,0.10021787022553326
307,7,348,1.754496641308414,0.020694767538268936
308,7,361,1.3240895523287461,0.6952139137973645
309,7,415,1.4662889832118098,0.9035356223129566
310,7,421,1.513893427595295,0.331230077061693
311,7,433,0.7158854505767737,0.6876979021050247
312,7,478,1.5427970491886334,0.5196624206974703
313,7,480,1.424469953930633,0.3692835917199991
314,7,534,1.741102955264824,0.41566501241235526
315,7,550,1.37520703781681,0.5111631771353022
316,7,555,0.763673617470465,1.0728749122765475
317,7,574,0.8624547483248355,1.1817977269466138
318,7,610,1.0183862461114388,0.988305230666072
319,7,612,1.2876744397730955,0.547602555319976
320,7,619,1.74020754634196,0.852493424338274
321,7,625,1.6138867927040692,0.5011975888637208
322,7,666,0.7373235267744697,0.6703007826527937
323,7,673,1.4000634458181167,0.740959423921653
324,7,675,1.5282909083329455,0.251858836502277
325,7,696,1.8203586915526444,0.3434618940254877
326,7,721,1.5061431315607523,0.2511278695363726
327,7,748,1.9947918755545668,0.8647932088468079
328,7,769,0.804695815724621,0.15455888128103107
329,7,794,0.9791328164979384,0.014097037797691883
330,7,795,1.276678825342945,0.4708145159891719
331,7,806,1.3289747919705008,0.6954148133050585
332,7,841,1.4286587922826717,0.2956379289776487
333,7,858,1.7075034288479851,0.7331579895943323
334,7,871,1.551671933303599,0.3897396247257275
335,7,889,0.8561619933108501,0.7579445982680408
336,7,912,0.724804588943535,0.3620218830936428
337,7,920,1.6116932653737477,0.9078240248940747
338,7,922,1.4788321498902197,0.8159924146020894
339,7,930,0.6931231816815533,0.7261785487123307
340,7,936,1.3198679025194904,0.6064402490478787
341,7,947,1.1532015580889663,0.3337877092343188
342,8,8,0.0,0.0
343,8,10,1.6505302047819086,0.06482618793558503
344,8,32,1.9319636984501931,0.151774180785691
345,8,43,0.6938679963448775,0.2103967768496186
346,8,52,0.1262166148040782,0.19736922606124427
347,8,54,0.6859924773602364,0.3642535431791621
348,8,76,0.8305127457941336,0.02924806574732429
349,8,92,0.4085141104688608,0.05250214125565253
350,8,151,0.7432512570514699,0.4125457087628929
351,8,178,1.832184104177989,0.2841825709022851
352,8,184,1.9878767458477578,0.49910221858889053
353,8,186,0.10997129866104771,0.1876263454261607
354,8,187,1.251719324617177,0.46027698738308026
355,8,215,1.8433166752792494,0.35641486124121363
356,8,220,0.5654937419834891,1.0555111639706702
357,8,255,1.5224185069841107,0.4843537155715494
358,8,278,1.9290806940570129,0.37325459707330444
359,8,288,1.669523772759827,0.6201842425871255
360,8,317,0.4685895656775402,0.1722794890453406
361,8,318,1.4362377268633049,0.5458054944526047
362,8,320,0.7600759301764761,0.39368979310644137
363,8,347,1.5649496553050197,0.6468798969371746
364,8,354,0.7549178701272942,0.2771852310728646
365,8,358,0.6035998703593671,0.11987508435309792
366,8,368,0.878443438982996,0.4017274190131684
367,8,373,1.6119282664303203,0.5510648979541293
368,8,385,0.14100547144860368,0.16242583715245928
369,8,398,0.4110920925310369,0.43895542349181776
370,8,406,1.8145046516000296,0.29451068289922844
371,8,434,0.6886881448038259,0.3665376569316322
372,8,497,0.5094583631160507,0.2541848604934785
373,8,520,1.3592071065876694,0.00800494426187288
374,8,522,1.192138938484087,0.6544159539473149
375,8,541,1.2273808854010342,0.48104049407295313
376,8,558,1.5070351897451209,0.06399140606835499
377,8,568,0.41900381126163105,0.16977097040591252
378,8,601,1.055163739186259,0.10854067324395146
379,8,606,1.5521885443796775,0.705947949230329
380,8,616,1.0773651145114047,0.8275288269663652
381,8,621,0.36728506748747297,0.4086816200493777
382,8,653,1.417672565227632,0.573349099566316
383,8,656,0.4621466718832437,0.16020009006239708
384,8,664,1.4791075721002358,0.4618935957073045
385,8,738,1.0584721958046739,0.2349534387181593
386,8,753,0.3405115580577759,0.5424875574483267
387,8,759,1.3550710841298548,0.8128543701911877
388,8,761,1.5066226715803193,0.5523006604905568
389,8,765,0.15151347306905075,0.23556645285771446
390,8,772,1.9537551035497092,0.14842125905431022
391,8,780,0.8341268639053134,0.5308986318991702
392,8,782,0.8849433581769234,0.1905007164856979
393,8,788,0.19711004545651964,0.14112779411502197
394,8,800,1.2520877090571223,0.27653421166865155
395,8,814,0.5803821772043596,0.23786310819400386
396,8,832,1.4759348594565653,0.48428484303380903
397,8,886,0.5921274132911025,0.19768769106725448
398,8,887,1.1111755224605804,0.3848934258203044
399,8,918,1.7782316405137162,0.7915856187858626
400,8,933,1.7681956775981242,0.10472238717434812
401,8,966,0.316831682834788,0.4052239338030631
402,8,981,1.200049710092381,0.2839680094852265
403,8,995,0.7703995929929086,0.9449757460130531
404,8,996,1.8602136663830777,1.034659556441209
405,9,9,0.0,0.0
406,9,11,1.1086812077836758,1.5668798621819169
407,9,21,1.8879116172856163,0.2715198169250034
408,9,29,1.1322680449856262,0.7340207891946229
409,9,135,1.2935795488492479,0.8802378123943263
410,9,155,1.6919123838762848,1.3415363248848344
411,9,169,1.566569584527077,1.377327858469378
412,9,214,1.0837588087155896,0.7613114199412612
413,9,232,1.769152046074929,1.2176483068951638
414,9,281,1.345748818559283,1.222961560264899
415,9,363,1.6096858596161514,0.9989260805269087
416,9,381,1.637937540652087,0.9267031583226444
417,9,447,1.5231112076432611,1.4676233335103097
418,9,450,1.1875533956798818,0.7583118811303475
419,9,459,1.4794827934798478,1.3498980403490095
420,9,470,1.1131730741430992,0.11287796471751517
421,9,622,1.201076551214738,0.6547456368198237
422,9,626,1.0440618293521395,0.39573232921970247
423,9,654,1.536928506113723,1.3474900318353185
424,9,688,1.5726752873870573,0.8782062627844734
425,9,879,1.989055467587226,1.2664049002560451
426,9,921,1.599960677855575,0.9399746983958721
427,9,952,1.1332280961520829,0.3503908171716712
428,10,10,0.0,0.0
429,10,43,0.9688351525156588,0.14557058891403357
430,10,52,1.7739172660786413,0.26219541399682933
431,10,76,1.5582813024184317,0.03557812218826075
432,10,92,1.8827014025201048,0.012324046679932508
433,10,127,0.7105791448015278,0.985294149606194
434,10,151,1.803763324659125,0.34771952082730784
435,10,184,0.9045736294539548,0.5639284065244756
436,10,186,1.7518750160143843,0.2524525333617457
437,10,220,1.5892864746947735,1.1203373519062552
438,10,255,0.37490161569342867,0.41952752763596435
439,10,317,1.8813405364769185,0.10745330110975555
440,10,320,1.8399357286760176,0.32886360517085633
441,10,347,1.2437762823104,0.7117060848727597
442,10,358,1.3366285392736783,0.05504889641751288
443,10,368,1.3783914757933016,0.33690123107758335
444,10,385,1.7880577424482282,0.22725202508804432
445,10,398,1.8579121319717788,0.5037816114274029
446,10,406,0.7593593555982818,0.35933687083481347
447,10,434,1.9699297473251232,0.30171146899604717
448,10,497,1.7120468211264064,0.18935867255789343
449,10,506,0.691248081167599,0.41124245768919354
450,10,558,0.6810317025070417,0.12881759400394002
451,10,601,1.7931999036970732,0.1733668611795365
452,10,621,1.5004838187088787,0.4735078079849627
453,10,644,1.3996050166761949,0.17852052610959798
454,10,656,1.8811807785471775,0.09537390212681203
455,10,664,1.6895537020598412,0.39706740777171945
456,10,753,1.6790884226467084,0.4776613695127417
457,10,761,1.7385493077406817,0.4874744725549717
458,10,765,1.7956673426587588,0.3003926407932995
459,10,772,0.30902158067021757,0.21324744698989526
460,10,788,1.8235106101969303,0.205953982050607
461,10,800,1.8623337406546434,0.21170802373306652
462,10,801,1.9252919080103954,1.2932000946650588
463,10,814,1.7795862408192031,0.17303692025841882
464,10,886,1.8972598149708289,0.13286150313166945
465,10,918,1.8286357410434388,0.7267594308502776
466,10,966,1.6956900390838663,0.34039774586747806
467,10,981,1.8079256417452192,0.21914182154964146
468,10,985,1.8937875665678698,0.2808328543183452
469,10,996,1.9450870172383172,0.9698333685056241
470,11,11,0.0,0.0
471,11,155,1.0234159320487162,0.22534353729708254
472,11,169,0.8832782938470881,0.18955200371253886
473,11,232,0.9211161763029689,0.34923155528675304
474,11,281,0.5697406760975624,0.3439183019170177
475,11,363,0.9890186066012243,0.5679537816550082
476,11,381,1.0473437393260117,0.6401767038592725
477,11,447,0.8284185921084648,0.09925652867160716
478,11,459,0.7818424850965066,0.21698182183290737
479,11,470,0.4409477295981596,1.679757826899432
480,11,488,1.4148911853476287,0.6606405905816091
481,11,654,0.8613325049723756,0.2193898303465985
482,11,688,0.9229533946049329,0.6886735993974434
483,11,879,1.1355605663392383,0.30047496192587186
484,11,921,0.9841280902384614,0.6269051637860448
485,12,12,0.0,0.0
486,12,72,1.855864157413793,0.8151134113020307
487,12,78,1.0810471447599312,0.5629161963846709
488,12,90,1.1284526542881812,0.7131669629158932
489,12,149,1.6761420036925605,1.0137574708908723
490,12,176,1.720788454342554,1.4979951632474948
491,12,222,1.1275387829533678,0.06610277882033187
492,12,259,1.1010326069969167,0.49362949540945195
493,12,292,1.4812475184802598,0.8951921143613836
494,12,306,1.7832302712250088,1.1728063780066804
495,12,307,0.8845489013450594,1.0349153496387589
496,12,350,0.6511703768638488,0.47603970105429105
497,12,366,1.747050226592018,1.2574213825823426
498,12,386,1.0930156725948743,0.5920638411035434
499,12,394,1.1128659661504259,0.5293089118563185
500,12,404,0.7486195466212964,0.2060456105130761
501,12,428,1.9612808074620087,0.591779492057627
502,12,446,1.4412009831374537,0.7989343716540861
503,12,453,0.9896253457592924,0.9621533049265781
504,12,467,1.2050237083175428,0.6126463895687521
505,12,518,1.0671193216212342,0.2483248076609634
506,12,577,1.276958783169468,0.5723305710588066
507,12,593,1.6729825517682546,0.43059151959553127
508,12,620,1.6680964010709542,1.3376233346674962
509,12,644,1.721111424962537,0.30440591856274113
510,12,663,1.3371182000417634,0.7439086557635747
511,12,667,0.8540377088805385,1.013269896044305
512,12,730,1.0344933631468594,1.027412940361537
513,12,731,0.07297147621060865,0.09653900734264244
514,12,735,0.6991759881147268,1.3597589281048459
515,12,745,1.8719910450762063,1.277171703053442
516,12,779,1.4771583807949065,1.3169850619492462
517,12,783,1.5945525766873025,1.2525943990530286
518,12,801,1.8655985953894865,1.776126539337398
519,12,823,1.8250152047618913,0.9677356428091334
520,12,827,1.946664538069421,1.0644998711128684
521,12,843,1.4768331426188221,1.6023790681270875
522,12,849,1.427216906640179,0.8872175472052549
523,12,854,1.1544038852670604,0.7804658298161994
524,12,873,1.0781603758744809,0.5153738959805051
525,12,875,0.4713393274823613,0.5958710478327921
526,12,882,1.1534662549103554,1.1530977484501272
527,12,902,1.7927740338354285,0.9616944365257987
528,12,904,1.9359640884620997,1.7054735312621816
529,12,951,1.801034776220148,1.2604375097486626
530,12,972,1.4226652786362022,1.371267148131923
531,12,985,1.4375627265761965,0.7637592989906843
532,12,997,1.998792458650598,1.292339855679733
533,13,13,0.0,0.0
534,13,30,1.4655213874710753,0.4038227627235847
535,13,31,1.5636582614757288,0.7458474999124519
536,13,44,1.2768624666356145,0.18240555325810237
537,13,83,0.8164434972623614,0.6418211504535375
538,13,85,0.8834799639353209,0.10470677514754424
539,13,121,1.1525635932531186,0.5465411636146
540,13,148,1.0949173925935642,0.802168752192034
541,13,161,1.7546663798605584,1.0824927320687074
542,13,195,1.1341897129561673,1.4179841187912643
543,13,249,1.1632168164144139,0.07786614084951907
544,13,253,0.821412172254487,0.4567369574162058
545,13,272,1.7037640942184693,0.624082786004914
546,13,280,1.8182532537856828,0.2243493509619093
547,13,323,0.4702758938945679,0.9005753883548842
548,13,374,1.4949080688420773,1.5390802557560528
549,13,438,1.6371419762939456,1.6002812224406497
550,13,452,1.900184359417922,1.938419997389912
551,13,476,0.2770592441038192,0.005690780483817434
552,13,505,0.5624587682616502,0.8604114912008772
553,13,512,1.3396701182380206,0.568510641471752
554,13,545,1.7073564813934476,1.1047432303026399
555,13,553,0.569393950136173,1.0713194280614389
556,13,611,1.265796628977994,1.1471963887200927
557,13,651,0.14058413142154674,0.9461420762894959
558,13,658,1.1195556327313836,0.15108820252485203
559,13,659,0.1362372315268263,0.9938987991646154
560,13,660,1.0462385435201933,1.9598406094241492
561,13,709,0.2105510095426266,0.8632964077710167
562,13,710,0.8367213081882529,0.03941979394932059
563,13,740,0.609012000454255,1.5690120902935305
564,13,791,1.2760845255953432,1.1727564471919323
565,13,792,1.028125744484848,1.8546277725592117
566,13,830,0.8902866018449352,0.4188981020648043
567,13,831,1.0465076270313551,1.1081093284136276
568,13,835,1.8354834573494192,1.0450717291560303
569,13,844,0.6059954048458926,0.5160342845302166
570,13,864,1.15427910923361,0.35722870479468477
571,13,870,0.7374092444481483,0.42773435217111544
572,13,908,0.9903034805804839,0.40273954906017023
573,13,915,1.7315387551394241,0.9961306519724312
574,13,946,0.9344816321578807,0.02867867339590157
575,13,968,1.2366437831646855,0.6346826200185678
576,13,970,1.5148949615864287,0.11079847948845964
577,13,977,1.1507175561332998,0.6985226039357549
578,13,984,1.2623476245726997,0.7070260808671083
579,13,993,0.17393929115457663,0.9167559759551004
580,13,999,1.702731973748379,1.6280009971142462
581,14,14,0.0,0.0
582,14,22,1.0338838154583425,0.4477497192212086
583,14,119,0.6769333563025174,1.0763753795028006
584,14,122,1.8227486393445969,1.9253353343653379
585,14,130,0.17242940199980494,1.9995660627631968
586,14,182,1.9536664386268536,0.7949823257322114
587,14,203,0.5670271499074462,0.7043549270916647
588,14,265,0.6937046610948253,1.5875203253340606
589,14,314,0.1872210977822334,1.5922794486990424
590,14,443,0.21340976823483393,1.8646910585092682
591,14,445,0.7180947832865342,0.7023567275453079
592,14,471,1.5590192637447955,0.6492578283688671
593,14,573,0.49260844585485297,0.05904760570676626
594,14,615,1.8130814475991757,1.2930648478194562
595,14,631,1.4743267920722798,1.930971567260005
596,14,632,0.782749093288341,0.7190100288650083
597,14,683,1.8060616709216128,1.252792455252762
598,14,691,0.7708551697811412,0.6115899274216045
599,14,692,1.817608623777674,0.7319697602835077
600,14,805,0.4737678598499954,1.8152961317635454
601,14,821,0.9621969762036586,0.5742220587169686
602,14,890,0.2538773470449178,0.15898970387283043
603,14,976,1.1387900445223036,1.8612588515999815
604,14,998,0.9848034384868238,0.6096927416948947
605,15,15,0.0,0.0
606,15,82,1.1283156229333962,0.01587146317049883
607,15,83,1.954970793112454,1.8168289217493312
608,15,91,0.907172278286536,0.7197683250549398
609,15,96,1.339995114215588,0.1117431847622047
610,15,121,0.5136024103307982,1.9121089085882685
611,15,148,0.4819692715162489,1.6564813200108346
612,15,161,1.1355425336996903,1.3761573401341611
613,15,177,1.342963928680545,0.4528029382745353
614,15,234,1.204853924462556,1.797777073752848
615,15,256,0.9100087186591479,0.6560144815010354
616,15,291,0.4311250491076368,1.6518447629540678
617,15,323,0.9774260810290192,1.5580746838479844
618,15,330,1.2495079082543874,1.3757688361109157
619,15,343,1.4219820781901775,1.067337658338367
620,15,375,1.0788882296712563,0.44066223335876564
621,15,425,0.4707118191339839,1.3277201002305428
622,15,429,0.22515945461051262,1.3439872305293357
623,15,452,1.0315356311019352,0.5202300748129565
624,15,474,0.45166796073399734,1.359029393498191
625,15,505,1.0843755795497962,1.5982385810019915
626,15,553,1.12709747293465,1.3873306441414297
627,15,600,1.1623977214660715,0.5993572632996748
628,15,651,1.2104050865292737,1.5125079959133727
629,15,659,1.283647765736036,1.4647512730382533
630,15,660,0.2956998230007441,0.4988094627787195
631,15,700,0.8475799692303189,1.6030666125474382
632,15,709,1.282026936280449,1.595353664431852
633,15,728,1.1973513153135966,0.9725159784989719
634,15,732,0.5694055898700199,0.016602598466150083
635,15,743,0.9633012873724065,0.007445438234146422
636,15,831,0.408154781574264,1.350540743789241
637,15,834,0.42022338776236806,1.6956487024639317
638,15,838,0.26665117185121845,0.11826440534007088
639,15,844,1.0822919668637503,1.942615787672652
640,15,845,0.9125123925689256,1.6871142637428784
641,15,931,1.4212191318746161,1.927341047803764
642,15,968,0.38234198917953616,1.8239674521843008
643,15,971,0.6864275729589068,0.5153248983135927
644,15,993,1.1975768412326737,1.541894096247768
645,16,16,0.0,0.0
646,16,24,1.76008373402333,0.2992652820012154
647,16,28,1.1380129033038988,1.718426922543218
648,16,34,1.347674659437233,1.5467928188514743
649,16,42,0.8636939494744474,0.11301313791998473
650,16,46,0.2619123925676425,0.2787111797069556
651,16,62,1.628181930078164,1.3943774804469031
652,16,97,1.451355156096152,0.4786920875554133
653,16,115,1.6307765952275504,0.4107641718841551
654,16,126,1.5387472148766963,0.0008911666745334514
655,16,139,1.4992157924452818,0.15122516915184678
656,16,185,1.5070538420217325,0.17437517627568014
657,16,192,0.7154267000107043,0.14132461940217764
658,16,198,1.8931075447009964,0.36246623310459836
659,16,226,1.373576509199535,0.880544150349775
660,16,237,1.0766619210925579,0.18899528180911512
661,16,286,1.9621196668744316,0.2757516335567671
662,16,342,1.8214479006981297,0.08761134781179135
663,16,400,1.656745737343249,0.37307791979055765
664,16,510,1.4425594691781682,0.19083265969453714
665,16,514,1.5321613444915438,0.32320197550532975
666,16,537,1.4594700876520346,0.43913573027111125
667,16,547,1.5907487453853004,0.39739406379857245
668,16,551,1.1362447122383472,0.3348469185487811
669,16,564,0.5947151709461872,0.49229393671198707
670,16,572,1.5919818662811127,0.2883918842519779
671,16,591,1.3499647987801613,0.2164149367952341
672,16,599,1.5458349883167273,0.25284097811066386
673,16,636,1.522930575425836,0.5730634384545993
674,16,670,0.5272073281565248,0.29638936202947297
675,16,717,1.5708039083640988,0.28884720067124725
676,16,736,0.11291759688427169,0.05298272777975581
